Address Count,Avg Gas Price,Block Difficulty,Block Size,Block Time,Unique Daily Active Eth Address Total Count,Unique Daily Active Eth Address Receive Count,Unique Daily Active Eth Address Sent Count,Gas Limit,Gas Used,Uncles,Network Hash,Verified Contracts,Network Utilization,No. of ERC20 Token Transfers,Transaction Fee,Tx Growth,Supply,MarketCap,Price,weekday,day,Next Price
40566,57661175081.0,8.543,1057,16.97,2579,1712,2082,3141595,452065747.0,449,542.7166,0,0.0286,0,2.51e+19,10301,76140217.84,70.81040259,0.93,1,3,0.93
40701,54747565393.0,8.547,885,17.43,2351,1536,1968,3141603,292262422.0,434,526.2007,0,0.019,0,1.57e+19,8233,76166284.41,70.8346445,0.93,1,4,0.93
40850,53323453178.0,8.147,954,16.74,2411,1619,1975,3141599,368139389.0,505,528.0765,0,0.023,0,1.94e+19,9164,76193668.31,70.86011153,0.93,0,5,0.97
41000,53342341402.0,8.312000000000001,955,16.51,2455,1618,2031,3141597,369359246.0,529,544.8281,0,0.0229,0,1.94e+19,9258,76221344.09,73.93470377,0.97,0,6,0.95
41198,54038066808.0,8.334,981,16.61,2539,1629,2125,3141599,402593450.0,516,541.3346,0,0.0251,0,2.13e+19,9474,76248764.72,72.43632648,0.95,1,0,0.95
41381,57078526509.0,8.306000000000001,1396,16.47,2535,1631,2116,3164299,1081639803.0,583,548.8214,0,0.0667,0,6.04e+19,16430,76276603.94,72.46277374,0.95,1,1,0.96
41647,53724486418.0,8.423,1553,16.63,2646,1677,2221,3153939,1248021662.0,575,552.2518,0,0.0778,1,6.65e+19,17074,76304229.41,73.25206023,0.96,1,2,0.95
41869,53273537581.0,8.21,1550,16.99,2684,1728,2406,3146103,1230019603.0,558,526.3401,0,0.0785,5,6.55e+19,22075,76331251.59,72.51468901,0.95,1,3,0.99
42078,53800517545.0,8.302,1080,16.28,2611,1646,2306,3141612,484149867.0,555,550.7067,0,0.0298,0,2.6e+19,10919,76359248.31,75.59565583,0.99,1,4,0.99
42411,53277018400.0,8.433,1209,16.59,2625,1684,2219,3141674,727791392.0,553,551.6457,0,0.0454,7,3.93e+19,11793,76386844.09,75.62297565,0.99,0,5,0.99
42678,53104731714.0,8.337,1044,16.59,2798,1842,2292,3141631,491410995.0,483,538.0286,0,0.0307,0,2.63e+19,10320,76414132.06,75.64999074,0.99,0,6,1.05
43005,53940328769.0,8.828,1058,16.51,2951,1873,2501,3141626,482297856.0,389,561.5707,0,0.0301,0,2.55e+19,10893,76441137.22,80.26319408,1.05,1,0,1.23
43351,54526276152.0,8.89,1094,17.23,2987,1998,2533,3141755,471922007.0,329,541.1136,0,0.0305,1,2.56e+19,10862,76467038.0,94.05445674,1.23,1,1,1.13
43579,58256098368.0,8.484,1423,16.93,2816,1772,2366,3174885,1023451156.0,402,530.6222,0,0.0644,1,6.03e+19,17665,76493573.31,86.43773784,1.13,1,2,1.16
43804,55250356301.0,8.735,1062,16.66,2753,1727,2360,3141660,489948500.0,387,553.7419,0,0.0306,3,2.68e+19,10653,76520492.53,88.76377134,1.16,1,3,1.22
44209,57562550443.0,8.996,1006,16.61,3126,1968,2644,3141784,409950494.0,363,567.1537,0,0.0257,8,2.32e+19,9875,76547289.88,93.38769365,1.22,1,4,1.22
44494,55150540726.0,9.202,967,16.79,2666,1545,2494,3141697,418575124.0,344,574.0822,0,0.0264,0,2.27e+19,10664,76573813.0,93.42005186,1.22,0,5,1.31
44771,53477721574.0,9.068,887,16.76,2579,1433,2448,3141705,323467063.0,379,568.3259,0,0.0204,2,1.7e+19,9747,76600412.84,100.3465408,1.31,0,6,1.47
45167,53945900879.0,9.454,1057,16.71,3051,1665,2855,3141706,591740638.0,333,591.419,0,0.0371,3,3.09e+19,12916,76627033.0,112.6417385,1.47,1,0,1.37
45486,53767376718.0,9.539,1107,16.93,2846,1547,2652,3142004,678347830.0,326,584.904,0,0.0434,1,3.56e+19,13420,76653125.81,105.0147824,1.37,1,1,1.53
45937,55721616549.0,9.414,959,16.72,3351,2036,2825,3141623,348032526.0,360,588.1518,0,0.022000000000000002,4,1.9e+19,10610,76679668.31,117.31989250000001,1.53,1,2,1.54
46362,60639283859.0,9.597999999999999,944,16.97,2902,1545,2759,3141658,342268224.0,295,584.1308,0,0.022000000000000002,3,2.03e+19,10734,76705587.53,118.1266048,1.54,1,3,1.52
46783,56195249052.0,9.897,1027,16.81,2978,1599,2841,3146193,570242575.0,324,610.6596,0,0.0362,4,3.12e+19,13848,76731842.53,116.63240060000001,1.52,1,4,2.03
47374,55504259187.0,10.059,906,17.12,3410,1878,3177,3141776,322444465.0,302,608.8656,0,0.0208,4,1.74e+19,11025,76757612.22,155.81795280000003,2.03,0,5,2.1
48105,58951408559.0,10.133,993,16.39,3823,2112,3481,3141605,423769859.0,379,650.5701,0,0.0261,5,2.37e+19,12798,76784855.19,161.2481959,2.1,0,6,2.5
48925,56752420983.0,10.33,1335,17.31,4040,2226,3736,3141736,726749777.0,345,624.8285,0,0.0474,2,4.02e+19,17121,76810552.22,192.0263805,2.5,1,0,2.3
49844,58955359850.0,10.610999999999999,1228,16.37,4329,2350,4003,3141650,673354229.0,327,672.8732,0,0.0416,4,3.79e+19,16511,76837541.44,176.72634530000002,2.3,1,1,2.42
50637,58687046251.0,10.82,1566,16.96,4056,2080,3774,3141823,988064305.0,317,663.7333,0,0.0631,1,5.69e+19,18747,76863642.22,186.0100142,2.42,1,2,2.55
51643,56180261528.0,10.449000000000002,1424,16.96,4466,2090,4205,3141716,757796542.0,334,652.1991,0,0.0477,1049,4.14e+19,16765,76890206.91,196.07002759999997,2.55,1,3,2.41
52611,59508641167.0,10.883,1308,17.27,4323,2021,4090,3141700,662122614.0,339,670.1196,0,0.0423,232,3.74e+19,16395,76916367.38,185.3684454,2.41,1,4,2.43
53598,67198755701.0,10.876,1179,17.11,4341,1992,4128,3141702,547033880.0,296,668.8032,0,0.0347,13,3.54e+19,14661,76942560.5,186.97042199999999,2.43,0,5,2.2
54494,66544976813.0,10.696,1135,17.63,4392,2100,4170,3141694,528433090.0,352,646.7083,0,0.0345,2,3.39e+19,14166,76968242.38,169.3301332,2.2,0,6,2.17
55186,66170097350.0,10.917,1081,16.96,4200,2063,3949,3141687,467975052.0,360,679.1845,0,0.0297,13,3.25e+19,14199,76994673.63,167.0784418,2.17,1,0,2.45
55768,65763607541.0,10.674000000000001,1077,17.15,4167,2011,3923,3141681,463852720.0,294,648.4793,0,0.0298,169,2.95e+19,14291,77020542.06,188.7003281,2.45,1,1,2.53
56445,64138762372.0,10.857000000000001,1060,16.36,4328,2027,4106,3141616,454011879.0,347,696.9209,0,0.0278,24,2.77e+19,14274,77047840.03,194.93103530000002,2.53,1,2,2.57
57050,73409019027.0,11.114,1087,16.8,4078,1991,3844,3141737,490608958.0,335,694.2255,0,0.0308,8,3.27e+19,14371,77074402.38,198.08121409999998,2.57,1,3,2.57
57863,68267066894.0,11.175999999999998,1117,16.84,4699,2046,4511,3141759,532003821.0,355,698.6372,0,0.0336,12,3.9e+19,15249,77100960.97,198.1494697,2.57,1,4,2.53
58402,132000000000.0,10.867,1678,17.05,3840,1949,3640,3148709,1516518359.0,377,674.6478,0,0.0965,9,2.41e+20,31418,77127306.75,195.1320861,2.53,0,5,3.0
58925,81674346130.0,11.05,1026,16.69,4055,2142,3783,3141675,456085675.0,334,693.3343,0,0.0285,21,5.31e+19,14264,77153991.44,231.46197430000004,3.0,0,6,3.16
59593,80464718771.0,11.54,1034,16.75,4497,2318,4161,3141641,449250211.0,344,723.2448,0,0.0282,32,3.78e+19,14719,77180646.44,243.89084269999998,3.16,1,0,3.76
60346,125000000000.0,11.245,1032,16.92,4757,2479,4403,3141802,459451796.0,319,699.4473,0,0.0289,5,5.02e+19,15517,77207117.53,290.2987619,3.76,1,1,4.35
61635,141000000000.0,11.659,1106,17.26,6032,3265,5270,3141830,490191172.0,360,718.0474,0,0.0315,13,5.89e+19,17141,77233278.78,335.9647627,4.35,1,2,6.38
63947,66426480457.0,11.994000000000002,1280,17.02,7682,3390,7177,3141718,682060218.0,366,747.5285,0,0.0433,51,4.65e+19,21440,77259756.59,492.9172471,6.38,1,3,5.27
65483,62799761220.0,11.552999999999999,1171,16.99,6485,3304,5868,3141698,540874146.0,357,720.7269,0,0.0342,10,3.31e+19,18109,77286258.63,407.298583,5.27,1,4,5.22
66901,57729244744.0,12.097000000000001,1222,16.82,6066,3071,5552,3141725,634287258.0,378,766.029,0,0.0396,3,3.61e+19,19327,77313140.19,403.5745918,5.22,0,5,5.2
68010,53479540613.0,12.497,1140,17.03,5550,2653,5083,3141778,514552660.0,370,775.2691,0,0.0328,6,2.78e+19,16624,77339469.25,402.1652401,5.2,0,6,5.22
68996,56788416456.0,12.875,1127,17.2,5686,2765,5212,3141706,545779880.0,358,794.6889,0,0.0349,23,3.07e+19,17159,77365694.56,403.84892560000003,5.22,1,0,4.25
69956,55814592783.0,12.696,1128,17.02,5689,2749,5293,3141729,589465103.0,349,789.694,0,0.0373,16,3.33e+19,17549,77392140.34,328.91659649999997,4.25,1,1,3.86
70919,54601880947.0,12.722000000000001,1265,17.5,5730,2698,5319,3143592,724546098.0,373,770.0884,0,0.0474,25,4.1e+19,19990,77417812.38,298.83275580000003,3.86,1,2,4.36
71720,54513971078.0,12.182,1109,17.1,5538,2726,5143,3141782,538282068.0,327,750.9481,0,0.0343,8,2.93e+19,16969,77444027.22,337.6559587,4.36,1,3,4.45
73097,54608221632.0,12.651,1157,16.91,5532,2653,5236,3141756,656406787.0,395,794.8141,0,0.0415,4,3.7e+19,18412,77470682.69,344.744538,4.45,1,4,4.37
73761,53778238540.0,12.814,1046,16.83,5229,2526,4949,3141824,499477626.0,345,800.2919999999999,0,0.0315,0,2.68e+19,16714,77497243.47,338.662954,4.37,0,5,4.63
75500,54255151037.0,12.959000000000001,1051,16.81,6288,3466,6043,3141902,507918522.0,338,808.8832,0,0.032,3,2.81e+19,17119,77523780.03,358.93510150000003,4.63,0,6,5.6
76417,59577980579.0,13.432,1090,16.68,6009,3034,5567,3142258,554402169.0,330,844.5991,0,0.0346,24,3.25e+19,18190,77550537.84,434.2830119,5.6,1,0,5.7
77363,61016867321.0,13.784,1117,17.0,6049,2987,5646,3142409,1552859093.0,356,849.5091,0,0.0993,39,9.42e+19,18482,77576707.84,442.18723470000003,5.7,1,1,6.23
78179,58177356219.0,13.623,1109,16.89,6037,2886,5668,3143956,893246284.0,340,846.5788,0,0.0563,34,5.2e+19,19540,77603134.72,483.4675293000001,6.23,1,2,5.93
79187,57464169480.0,13.574000000000002,1114,16.51,6600,3283,6116,3141897,568292172.0,320,855.9038,0,0.0353,33,3.16e+19,19503,77629958.47,460.34565369999996,5.93,1,3,6.03
80568,54600904591.0,14.049000000000001,1289,16.76,5928,2993,5513,3143521,961624302.0,366,881.5024,0,0.0605,38,5.09e+19,21068,77656612.53,468.26937360000005,6.03,1,4,6.31
81372,54108259575.0,14.565,1102,16.95,5919,3068,5554,3141967,532969743.0,327,896.6538,0,0.034,11,2.84e+19,18981,77682812.38,490.1785461,6.31,0,5,6.5
82742,54072562583.0,14.737,1091,16.8,6499,3407,6170,3141769,524028419.0,341,915.9603,0,0.0332,9,2.94e+19,19063,77709234.41,505.11002360000003,6.5,0,6,6.35
84582,58416492222.0,14.937000000000001,1175,17.47,7116,4015,6681,3141964,583141365.0,305,885.9939,0,0.0385,45,3.29e+19,20358,77734463.94,493.613846,6.35,1,0,7.59
86447,59690933816.0,14.453,1157,16.58,7659,4322,7213,3142423,588897890.0,331,900.4969,0,0.0371,40,3.4e+19,21778,77760945.03,590.2055727999999,7.59,1,1,8.7
88628,67322497890.0,14.99,1199,16.58,8545,4494,7927,3142665,610077143.0,327,939.1247,0,0.0382,46,3.91e+19,23562,77787589.25,676.7520264999999,8.7,1,2,9.35
90921,56545945782.0,15.599,1248,16.71,9065,4818,8401,3242101,664818999.0,288,957.2282,0,0.0411,28,3.53e+19,24837,77813700.5,727.5580997000001,9.35,1,3,9.96
93327,53626100171.0,16.141,1249,16.87,8979,4846,8408,4695527,684182604.0,266,982.6566,0,0.0292,141,3.4e+19,24287,77839585.81,775.2822747,9.96,1,4,11.0
96435,47489912177.0,16.473,1314,16.32,10061,5758,9268,4709277,823063642.0,266,1030.3311,0,0.034,8,3.39e+19,27115,77866168.0,856.5278480000001,11.0,0,5,10.98
99307,47260765636.0,17.342,1366,17.17,9726,5361,9087,4438141,839897699.0,258,1036.7243,0,0.0385,27,3.77e+19,27661,77891567.69,855.2494132000002,10.98,0,6,9.5
101184,50440843854.0,17.164,1218,16.8,8044,4490,7435,3875339,665621532.0,247,1047.5369,0,0.0353,24,3.04e+19,23271,77917553.16,740.216755,9.5,1,0,9.88
103555,53596473626.0,17.492,1242,16.76,9472,5372,8450,4711522,724565328.0,220,1060.2446,0,0.0307,63,3.33e+19,24104,77943376.28,770.0805577000001,9.88,1,1,11.55
105944,38089619702.0,17.867,1279,16.81,9249,4937,8718,4712467,722145124.0,237,1080.6917,0,0.0307,44,2.61e+19,24557,77969119.56,900.5433309,11.55,1,2,11.11
108347,30204433047.0,18.006,1222,16.18,9813,5459,9194,4712870,688871222.0,200,1124.5588,0,0.0281,38,2.03e+19,24814,77995747.06,866.5327499,11.11,1,3,11.25
109835,29035652694.0,18.682000000000002,1211,16.68,9482,5184,7992,4712904,646851762.0,264,1152.2742,0,0.0271,66,1.92e+19,23124,78022049.56,877.7480575999999,11.25,1,4,13.25
111755,29197411911.0,19.655,1385,16.75,9981,5114,9239,4712924,802737599.0,321,1215.6928,0,0.0339,54,2.43e+19,27887,78048419.72,1034.141561,13.25,0,5,15.0
113690,30820960382.0,20.15,1392,16.08,10165,5033,9366,4712904,838358312.0,351,1291.2983,0,0.0343,27,2.56e+19,28127,78075670.19,1171.135053,15.0,0,6,12.5
115840,28509995013.0,20.066,1501,16.53,10423,5044,9697,4712957,956222024.0,259,1246.4302,0,0.0397,40,2.78e+19,28528,78102078.16,976.275977,12.5,1,0,13.09
117680,26342144976.0,17.572,1318,14.09,10370,4864,9580,4713075,903071543.0,391,1295.5505,0,0.032,31,2.4e+19,29273,78133301.75,1022.76492,13.09,1,1,12.92
119290,25523949148.0,17.778,1316,14.01,9656,4550,9050,4713327,892420435.0,401,1322.2236,0,0.0314,26,2.39e+19,27596,78164791.91,1009.889111,12.92,1,2,11.14
120974,27708932990.0,18.039,1421,13.82,10288,5014,9655,4714210,1028386837.0,477,1369.4014,0,0.0359,32,3.17e+19,33531,78196816.44,871.1125351,11.14,1,3,10.75
122851,26302902480.0,18.3,1403,14.08,10764,5359,9995,4713155,944417594.0,434,1354.7364,0,0.0336,31,2.74e+19,31821,78228103.63,840.952114,10.75,1,4,10.55
124108,29326753003.0,18.652,1494,13.7,9581,4440,9051,4713287,1260165166.0,494,1419.6017,0,0.044000000000000004,23,4.43e+19,34779,78260182.06,825.6449207999999,10.55,0,5,10.06
125636,26655411712.0,19.423,1446,13.9,10077,4571,9541,4713325,1157109905.0,425,1450.4615,0,0.0407,63,3.57e+19,32447,78291777.22,787.6152787999999,10.06,0,6,11.97
127167,26198708915.0,19.269000000000002,1498,14.01,10321,5090,9590,4713399,1109953099.0,419,1430.1956,0,0.0393,324,3.25e+19,32511,78323160.19,937.5282274,11.97,1,0,10.96
128345,23516912695.0,19.567999999999998,1514,13.85,9781,4498,9334,4713157,1121742299.0,404,1466.4437,0,0.0392,3072,2.61e+19,32890,78354872.06,858.7693978,10.96,1,1,12.29
129689,24515668491.0,18.766,1529,14.04,10094,4591,9600,4713319,1225594298.0,422,1389.2046,0,0.0435,906,3.27e+19,31786,78386166.13,963.3659817,12.29,1,2,11.13
130970,24817035022.0,19.801,1862,13.71,10069,4445,9572,4714155,1626133605.0,467,1505.2497,12,0.0565,4911,4.14e+19,36947,78418237.22,872.7949802,11.13,1,3,10.69
132066,28125320881.0,20.872,1621,13.78,10032,4275,9592,4713540,1312008358.0,451,1574.3074,2,0.0459,2164,4.04e+19,36762,78450127.06,838.6318583,10.69,1,4,11.0
133107,25100050063.0,21.414,1538,13.72,9849,4094,9459,4722269,1332524164.0,442,1620.192,5,0.0462,5508,3.51e+19,36646,78482062.38,863.3026861,11.0,0,5,10.5
134131,23366025518.0,21.976999999999997,1261,13.85,10650,4678,10062,4713640,825632165.0,409,1641.9153,1,0.028999999999999998,510,1.92e+19,29974,78513693.16,824.3937781000001,10.5,0,6,11.58
135514,23293862605.0,21.768,1568,14.05,10799,4772,10289,4713570,1184635969.0,386,1608.6662,1,0.0419,4227,2.64e+19,33613,78544999.72,909.5510967,11.58,1,0,11.73
137297,24748798767.0,22.514,1389,13.98,12292,6025,10759,4713614,979937403.0,402,1670.8109,4,0.0346,683,2.39e+19,33915,78576437.53,921.7016122000001,11.73,1,1,11.88
139755,29356903690.0,22.822,1572,13.86,12463,6119,11614,4713691,1322684855.0,435,1712.2136,5,0.0464,2753,3.74e+19,36767,78608138.0,933.8646794,11.88,1,2,11.41
141814,23943731847.0,23.889,1405,13.95,11296,4856,10736,4713832,1083408441.0,377,1769.0299,8,0.0382,571,2.5e+19,32259,78639526.91,897.2770019999999,11.41,1,3,11.63
142900,23089731009.0,23.749000000000002,1493,13.75,10957,4607,10469,4713679,1086582845.0,430,1789.7099,3,0.0379,3250,2.42e+19,33320,78671411.59,914.9485168,11.63,1,4,11.61
144015,22939736669.0,23.52,1235,14.12,10762,4354,10353,4713890,790470279.0,408,1726.9503,2,0.0283,471,1.81e+19,29358,78702492.84,913.7359419,11.61,0,5,11.58
144966,22705288437.0,24.296,1245,13.91,10813,4315,10400,4713803,801995961.0,458,1825.8351,2,0.0282,514,1.79e+19,29588,78734222.53,911.7422969,11.58,0,6,11.1
146172,23071306359.0,25.246,1502,13.8,11664,4934,11101,4713616,1117941655.0,448,1909.2179,11,0.039,3419,2.49e+19,34907,78766175.66,874.3045498,11.1,1,0,10.39
147380,22855001812.0,25.706,1528,13.94,12096,4977,11455,4724565,1282980842.0,415,1918.4151,14,0.045,6172,2.86e+19,39173,78797750.5,818.7086277000001,10.39,1,1,10.79
148499,23774218158.0,25.666999999999998,1337,14.07,11879,4939,11323,4713800,946603089.0,373,1894.4371,18,0.0334,1142,2.17e+19,32078,78829013.16,850.5650519999999,10.79,1,2,10.08
149643,22920002717.0,24.64,1404,14.16,11757,4808,11271,4713527,957476321.0,403,1812.6601,9,0.0341,2154,2.14e+19,31893,78860180.5,794.9106194,10.08,1,3,9.74
150453,23663537901.0,26.14,1541,13.81,11564,4650,11023,4714016,1120960125.0,420,1973.1984,9,0.039,4097,2.52e+19,34010,78892094.88,768.4090041000001,9.74,1,4,9.16
151383,23374699345.0,26.843000000000004,1318,14.12,11977,4944,11305,4714039,882969880.0,375,1959.8205,11,0.0316,1200,2e+19,31923,78923008.47,722.9347576,9.16,0,5,8.8
152608,23678330657.0,27.084,1281,13.82,12827,5396,11944,4713934,843594204.0,431,2036.3026,5,0.0295,513,1.94e+19,32237,78954790.19,694.8021537000001,8.8,0,6,8.72
153660,23659454582.0,27.011999999999997,1262,14.14,12058,4779,11472,4713823,809577184.0,370,1971.8315,9,0.0289,468,1.87e+19,30327,78985756.75,688.7557989000001,8.72,1,0,7.54
154885,23059716953.0,26.095,1451,13.91,12595,5043,11975,4713621,1025930028.0,378,1930.8805,6,0.0362,2264,2.29e+19,34673,79017139.56,595.7892323,7.54,1,1,8.02
156088,25246911318.0,27.243000000000002,1477,13.95,12905,5412,12041,4718004,1248480822.0,415,2027.4732,3,0.0439,1573,3.3e+19,36051,79048625.66,633.9699778,8.02,1,2,8.48
157073,25758426765.0,27.545,1406,13.91,12319,5026,11660,4718779,1121719747.0,379,2040.3898,12,0.0394,1247,3.17e+19,34781,79080026.75,670.5986267999999,8.48,1,3,8.22
157904,22848354360.0,28.307,1412,13.86,11839,4603,11459,4717797,1056627642.0,418,2122.0072,1,0.0369,4724,2.34e+19,34959,79111760.19,650.2986687000001,8.22,1,4,8.48
158682,22969314896.0,28.881,1215,13.93,11886,4514,11517,4714147,756208802.0,416,2151.0281,1,0.0267,247,1.72e+19,30483,79143291.44,671.1351114,8.48,0,5,9.45
159556,23167419890.0,28.221,1917,13.91,12505,5092,12039,4721046,1201820598.0,412,2099.2955,1,0.0423,214,3.02e+19,40203,79174794.56,748.2018086,9.45,0,6,8.92
160474,22692256964.0,29.524,1351,13.79,12490,5037,12057,4713144,907032725.0,457,2225.2231,3,0.0318,1351,2.01e+19,33513,79206654.09,706.5233545,8.92,1,0,8.77
161308,22921917181.0,30.029,1317,14.0,12427,4905,12011,4714315,853996868.0,430,2224.0597,0,0.0304,1097,1.91e+19,32622,79237980.66,694.9170904,8.77,1,1,8.54
162317,23244541703.0,30.156,1359,13.88,12679,5024,12221,4714212,1076546004.0,453,2269.7286,4,0.0378,1092,2.38e+19,32944,79269812.06,676.964195,8.54,1,2,8.16
164290,24583057704.0,30.872,1504,14.0,12672,4975,12215,4715412,1249597416.0,417,2289.2977,3,0.0442,875,3.04e+19,37181,79301185.97,647.0976775,8.16,1,3,7.83
165351,23168317793.0,29.74,1291,13.94,12803,5084,12308,4714064,920182050.0,415,2218.8202,2,0.0324,239,2.06e+19,31678,79332762.69,621.1755318,7.83,1,4,8.31
166350,23328772911.0,30.869,1270,13.89,12584,4906,12145,4714236,861316279.0,427,2314.4714,2,0.0302,167,1.95e+19,31845,79364456.28,659.5186317000001,8.31,0,5,8.0
167428,22898306186.0,30.604,1433,13.95,12692,5054,12261,4714252,1015487149.0,460,2281.4876,5,0.036000000000000004,2124,2.25e+19,34046,79395951.28,635.1676102999999,8.0,0,6,7.43
168546,22894325246.0,31.524,1399,13.7,13185,5296,12705,4716436,1078392266.0,469,2398.2374,2,0.0374,2967,2.39e+19,35430,79428088.31,590.1506962000001,7.43,1,0,7.5
169724,24013247909.0,31.493000000000002,1344,14.05,13372,5401,12791,4714308,939517922.0,434,2327.7401,2,0.0335,772,2.17e+19,32582,79459376.13,595.9453209,7.5,1,1,7.77
170969,22769355411.0,31.083000000000002,1314,13.87,13231,5356,12765,4713917,919149984.0,452,2343.4699,1,0.0322,297,2.05e+19,33847,79491251.13,617.6470212,7.77,1,2,7.3
172060,23151110557.0,32.024,1408,13.88,12993,5127,12517,4714138,1012268150.0,440,2398.094,8,0.0356,1420,2.26e+19,34343,79522933.63,580.5174155,7.3,1,3,7.52
173151,22517844341.0,32.661,1423,13.88,14985,7572,12535,4713590,1063388022.0,439,2445.4120000000003,0,0.0374,1285,2.34e+19,37332,79554617.22,598.2507214999999,7.52,1,4,8.83
179195,23589420595.0,33.709,1588,13.84,19625,8108,18327,4714320,1383313281.0,455,2541.0507,1,0.0484,379,3.22e+19,45769,79586508.94,702.7488739,8.83,0,5,8.76
181732,24074701211.0,34.484,1681,14.09,14504,7003,13407,4713107,1511731587.0,370,2519.2786,1,0.054000000000000006,1385,3.67e+19,39578,79617521.75,697.4494905,8.76,0,6,10.03
185706,23735031560.0,32.281,1480,13.86,17590,8040,16534,4714088,1177337542.0,438,2435.2643,3,0.0411,243,2.74e+19,41748,79649433.31,798.8838161,10.03,1,0,9.37
187283,24296239464.0,34.162,1446,13.78,14875,7336,13847,4713737,1146450482.0,448,2570.8192,0,0.0402,315,2.68e+19,37821,79681224.56,746.6130742,9.37,1,1,9.43
188964,23683442809.0,34.166,1498,14.04,14517,6873,13685,4713920,1201616945.0,444,2540.3269,0,0.0426,1237,2.73e+19,37484,79712683.31,751.6906036,9.43,1,2,9.79
190554,24293386757.0,33.872,1486,13.92,14754,6954,13942,4715226,1358637069.0,464,2548.6649,3,0.0477,414,3.11e+19,38707,79744463.31,780.6982958,9.79,1,3,9.27
191961,23038005218.0,34.080999999999996,1625,13.91,14564,6964,13728,4715728,1602023916.0,465,2558.802,1,0.0564,4039,3.52e+19,41271,79776200.97,739.525383,9.27,1,4,9.3
193317,23118154788.0,34.085,1375,13.97,14188,6651,13406,4714065,1015648265.0,468,2546.9321,6,0.036000000000000004,333,2.42e+19,35864,79807774.09,742.2122991,9.3,0,5,9.44
194961,23310345000.0,34.463,1530,13.83,14766,7108,14032,4714106,1261744195.0,459,2596.7218,6,0.0442,1400,2.89e+19,40063,79839623.31,753.6860441,9.44,0,6,9.32
196739,23021017203.0,34.883,1460,13.96,15277,7431,14354,4713748,1179593620.0,445,2619.8292,6,0.0414,346,2.63e+19,38560,79871424.72,744.4016784,9.32,1,0,9.39
198321,23592720268.0,35.703,1481,13.85,15296,7553,14254,4714178,1210893421.0,470,2678.5523,2,0.0427,418,2.77e+19,40684,79903125.66,750.2903499,9.39,1,1,9.97
200962,23627226077.0,34.84,1559,14.22,16737,8714,15498,4714185,1397950926.0,476,2576.6882,1,0.0501,347,3.16e+19,40811,79934378.78,796.9457563999999,9.97,1,2,10.1
204086,25330807567.0,34.609,1679,13.69,17110,8878,15655,4714093,1632935906.0,493,2640.5013,0,0.0568,1630,3.93e+19,45002,79966635.81,807.6630217000001,10.1,1,3,10.48
206863,28093994639.0,36.815,1674,13.65,18490,10443,16368,4713160,1656228527.0,539,2813.5085,1,0.057999999999999996,276,4.32e+19,47737,79998832.53,838.3877649,10.48,1,4,10.14
209138,23703052414.0,36.846,1683,13.93,16645,9197,15044,4713397,1537818716.0,534,2768.5727,2,0.0548,1488,3.55e+19,45745,80030500.34,811.5092735000001,10.14,0,5,9.94
211568,22439773235.0,37.115,1540,13.94,16088,7912,15290,4714369,1432831255.0,475,2787.9132,1,0.0505,232,3.13e+19,43073,80062308.94,795.8193507999999,9.94,0,6,11.04
213318,22740132145.0,37.376999999999995,1491,14.03,15263,7676,14201,4713851,1254259751.0,470,2782.0494,3,0.0446,1207,2.76e+19,37424,80093820.5,884.2357783,11.04,1,0,12.26
